cell,lon,lat,range,updated
72589059,-3.3885,40.4975,1000,1749888744
73867021,-3.5576,40.3683,1000,1749891281
73459885,-3.6869,40.2214,1000,1749901441
72970924,-3.6123,40.0048,1000,1760941271
72027671,-3.6176,40.8331,1000,1749980182
73175151,-3.2954,40.5284,1000,1749990096
941854,-3.5721,40.3548,1000,1749991914
72262666,-3.8302,40.3976,1000,1759737962
73752075,-3.8335,40.4068,1000,1750049362
71959820,-3.7233,40.9445,1000,1750108563
72357909,-3.679,40.9443,1000,1750108563
72357899,-3.6641,40.9442,1000,1750108563
72047883,-3.6069,40.8641,1000,1750108564
71952395,-3.6093,40.859,1000,1750108564
71952405,-3.6116,40.854,1000,1750108564
72239115,-3.5696,40.7321,628,1760784493
72239125,-3.5758,40.7223,1000,1760784493
72132362,-3.6879,40.4498,1000,1758787982
72306958,-3.6882,40.4519,1000,1750108568
71872789,-3.7112,40.402,1000,1753710182
71795588,-3.782,40.2322,1000,1750040895
71944720,-3.5198,40.4482,1000,1750080904
72510723,-3.4951,40.4615,1000,1750086221
73582339,-3.4289,40.4579,1000,1750095638
72966433,-3.7044,40.3954,1000,1750145915
71759885,-3.7035,40.3963,1000,1750145924
73226241,-3.5002,40.4591,1000,1750126329
72986145,-3.6983,40.274,1000,1750146484
72986144,-3.701,40.2739,1000,1750146821
73226372,-3.5091,40.4562,1000,1750148386
903454,-3.6531,40.3087,1000,1750149712
73253764,-3.7593,40.2639,1000,1750150849
72456970,-3.454,40.4677,1000,1750157958
72187658,-3.7544,40.2715,1000,1750175749
125983,-3.6331,40.3862,1000,1750176575
74032651,-3.5645,40.4351,1000,1750177999
73730068,-3.5478,40.4292,1000,1750223155
71887617,-3.5327,40.4323,1000,1750223506
170753,-3.5298,40.4336,1000,1750223648
73962260,-3.5376,40.4118,1000,1750232194
73682604,-3.5529,40.427,1000,1750232319
73226361,-3.5081,40.4538,1000,1750237964
656672,-3.5399,40.4201,1000,1750238808
73251450,-3.5097,40.4455,1000,1750238829
73226351,-3.503,40.453,1000,1750238869
170527,-3.5221,40.4291,1000,1750241793
73371820,-3.5164,40.4294,1000,1750244987
73433259,-3.6933,40.2607,1000,1750274553
71691522,-3.5821,40.5952,1000,1750303304
73432698,-3.3853,40.2672,1000,1750335660
1028126,-3.6041,40.4231,1000,1750336786
73627144,-3.5992,40.4251,1000,1750336805
72067607,-3.5304,40.4294,1000,1750341234
71880205,-3.6588,40.3014,1000,1750342150
72456966,-3.465,40.4664,1000,1750351382
72460552,-3.6021,41.0398,1000,1750373015
74072084,-3.5744,40.7234,1000,1750377930
72705866,-3.574,40.5397,1000,1750378837
73399048,-3.6877,40.3306,1000,1750405754
73399059,-3.6964,40.3387,1000,1750405798
71765773,-3.6947,40.3362,1000,1750405866
72247725,-3.6915,40.2907,1000,1750406679
72247560,-3.6954,40.2771,1000,1750406892
71770888,-3.6918,40.1759,1000,1750408791
73710600,-3.4814,40.4653,1000,1750413662
73945515,-3.3292,40.5064,1000,1750415746
73807649,-3.6575,40.0279,1000,1750417643
73739273,-3.79,40.2003,1000,1750434985
133407,-3.6805,40.3601,1000,1750436049
74114837,-3.6588,40.3678,1000,1750436146
72836426,-3.6504,40.3708,1000,1750436209
73557615,-3.64,40.2229,1000,1750484755
73916536,-3.6888,40.277,1000,1750544250
3437854,-3.5742,40.4055,1000,1750630597
72219661,-3.7817,40.2347,1000,1750676915
71905045,-3.7438,40.2863,1000,1750677175
988949,-3.7288,40.3008,1000,1750677349
71988244,-3.5475,40.4101,1000,1750678918
74019438,-3.4002,40.4824,1000,1750679677
72507758,-3.3256,40.5086,1000,1750680053
73582352,-3.4298,40.4692,1000,1750680238
71879957,-3.2998,40.5246,1000,1750680314
72247573,-3.6917,40.2931,1000,1750684788
72241697,-3.5199,40.4092,1000,1750743599
71873559,-3.739,40.3074,1000,1750744734
73204482,-3.5214,40.3273,1000,1750768036
73733407,-3.7725,40.3828,1000,1750876082
72326686,-3.7634,40.3852,1000,1757492342
71750155,-3.7258,40.3927,3289,1750877582
71777056,-3.7205,40.395,1000,1760729462
71777036,-3.7171,40.3971,1000,1760729462
72088086,-3.7178,40.3947,1000,1756561562
72261143,-3.7148,40.395,1000,1757013782
927254,-3.6365,40.3548,1000,1750820456
250072834,-3.6506,40.026,1000,1750822361
72610326,-3.5086,40.4127,1000,1750849700
71944804,-3.5063,40.4564,1000,1750849878
72510727,-3.4875,40.4627,1000,1750850032
72225293,-3.4804,40.4624,1000,1750850121
72456963,-3.4619,40.4665,1000,1750850253
73762306,-3.3742,40.4995,1000,1750850547
72392202,-3.3419,40.5029,1000,1750850659
71919627,-3.2824,40.5203,1000,1750852169
72175393,-3.638,40.9515,1000,1750852966
71843864,-3.7093,40.4149,1000,1753273501
71843860,-3.7092,40.413,1000,1753273501
71920940,-3.7152,40.3987,1000,1759845424
71995650,-3.5799,40.7166,1000,1750902725
72988163,-3.6768,40.3368,1000,1760941274
72970760,-3.6156,40.0084,1000,1760941271
73534467,-3.7893,40.2091,1000,1750932387
72533511,-3.5845,41.1303,1000,1750943582
71717634,-3.6091,40.6796,1000,1750945991
73916587,-3.6862,40.2772,1000,1750961686
72316173,-3.7099,40.4177,1000,1751027048
72421133,-3.4957,40.513,1000,1751000469
3191899,-3.6895,40.2862,1000,1751005839
73867111,-3.5532,40.3729,1000,1751018061
72507655,-3.3269,40.5079,1000,1751023764
2851358,-3.4903,40.4909,1000,1751041646
71787041,-3.7077,40.4038,1000,1752150661
73941507,-3.6401,40.9687,1000,1751114950
72918535,-3.764,40.2561,1000,1751119855
71770400,-3.6986,40.3758,1000,1751278921
71950347,-3.6997,40.3772,1000,1751278922
71770380,-3.6996,40.3771,1000,1751265577
71950346,-3.6991,40.3767,1000,1751278922
72046878,-3.6951,40.3735,1000,1755705902
72082452,-3.6968,40.3787,1000,1751278922
71775009,-3.7029,40.405,1000,1753994264
72183318,-3.705,40.4044,1000,1752701341
71777046,-3.7164,40.3963,1000,1752782882
71988232,-3.5471,40.41,1000,1751281690
73710593,-3.4711,40.4661,1000,1751287238
72270614,-3.6002,40.3755,1000,1751288152
73785603,-3.5906,40.4455,1000,1760941276
71886632,-3.6955,40.4278,1000,1751370215
72601108,-3.7154,40.4039,1000,1753003805
73582355,-3.4489,40.465,1000,1751350245
71907103,-3.5828,41.143,1000,1751375411
72563745,-3.7738,40.2467,1000,1751382238
73787394,-3.3579,40.505,1000,1751398049
72077854,-3.3869,40.4946,612,1759323364
73251329,-3.4994,40.4627,1000,1751426331
71745282,-3.7616,40.2626,1000,1751436760
72379394,-3.9056,40.2671,1000,1751438486
72015637,-3.6111,40.3609,1000,1751442758
73806086,-3.7231,40.3262,1000,1751451004
73251499,-3.5043,40.4627,1000,1751453333
73710713,-3.4866,40.4653,1000,1751464002
72605187,-3.7001,40.3255,1000,1751466529
71944193,-3.7592,40.2685,1000,1751472698
71879959,-3.3004,40.5242,1000,1751480136
72046879,-3.6947,40.3736,1000,1751482424
71770889,-3.7342,40.1877,1000,1751489956
72615681,-3.3608,40.5051,1000,1751509780
73227528,-3.8041,40.1874,1000,1751515720
73226248,-3.5065,40.454,1000,1751522980
72445196,-3.7933,40.1973,1000,1751523450
73434119,-3.7827,40.2314,1000,1751523645
72755989,-3.6303,40.392,1000,1760941275
73226350,-3.5015,40.459,1000,1751525292
73226247,-3.5021,40.4606,1000,1751525361
72510893,-3.4987,40.4629,1000,1751525423
72445197,-3.7957,40.1963,1000,1751526687
71821077,-3.392,40.4916,1000,1751530298
73483115,-3.5146,40.4274,1000,1751538358
72077857,-3.3887,40.4935,1000,1751965683
73749013,-3.517,40.446,1000,1751542027
72615810,-3.3569,40.5055,1000,1751546940
72368138,-3.6918,40.307,663,1755706053
72392970,-3.7086,40.4215,1000,1751648229
72793710,-3.7154,40.2484,1000,1751573975
71842155,-3.5955,41.0938,4432,1759563003
71688047,-3.5776,40.8745,1000,1751579400
73661552,-3.81,40.1996,1000,1751584000
73762324,-3.3748,40.4983,1000,1751604568
72604948,-3.8099,40.3105,1000,1751606225
74074224,-3.3141,40.5185,1000,1751617902
72610314,-3.5104,40.4141,1000,1751618282
73252781,-3.321,40.5208,1000,1751620285
72996384,-3.7123,40.2495,1000,1751626119
73227620,-3.7955,40.1954,1000,1751627158
72149002,-3.7265,40.2763,1000,1751627639
71767662,-3.7352,40.2769,1000,1751627647
73582469,-3.4341,40.4692,1000,1751629284
73945454,-3.3317,40.5051,1000,1751629576
74149121,-3.9066,40.3074,1000,1751678938
73223937,-3.9803,40.2931,1000,1751679900
73349195,-3.6119,40.5409,1000,1751713237
71992842,-3.7315,40.3404,1000,1751792789
72254996,-3.7206,40.3638,1345,1756753141
71763469,-3.7189,40.3801,1000,1751810581
72088094,-3.7155,40.3931,1000,1756753141
71762443,-3.7151,40.3949,1000,1756753141
72123166,-3.6324,40.4398,1000,1751823183
71781386,-3.6688,40.4299,1000,1751823183
72707085,-3.669,40.43,1000,1750571817
71853343,-3.626,40.4571,1000,1751823184
71853333,-3.6233,40.4554,1000,1751823184
73792523,-3.6361,40.4629,1000,1751823241
71724319,-3.6378,40.4626,1000,1751823241
71724299,-3.6386,40.463,1000,1750584736
73792533,-3.6292,40.4627,1000,1751823184
72076564,-3.7216,40.3983,1000,1752174242
72076567,-3.7234,40.398,1000,1750591998
72121109,-3.6713,40.4574,1010,1760784557
71707679,-3.6467,40.4572,1000,1751823241
71724320,-3.637,40.4627,1000,1751823241
71724300,-3.6356,40.4625,1000,1751823241
73792534,-3.6344,40.4613,1000,1751823241
72272652,-3.6311,40.4606,1000,1751823241
72362782,-3.6243,40.4567,1000,1751823241
72362772,-3.6232,40.4544,1000,1751823241
73216788,-3.636,40.4755,1000,1751823242
71685397,-3.6441,40.4841,1000,1751823242
72195871,-3.644,40.487,1000,1751823242
71940885,-3.6453,40.493,1000,1751823242
73223198,-3.6548,40.4597,1000,1751823244
71705108,-3.6535,40.4624,1000,1751823244
71705109,-3.6549,40.4621,1000,1751823244
73783563,-3.6551,40.4607,1000,1751823244
72085022,-3.6572,40.4576,1000,1750649945
71786518,-3.718,40.4109,1000,1751836803
72588807,-3.5824,41.1404,1000,1751817061
71687939,-3.6029,40.8732,1000,1751818332
74021633,-3.6045,40.6616,1000,1751819455
73816076,-3.6981,40.4026,1000,1751896981
73816096,-3.7002,40.4001,1000,1751897401
73816095,-3.7016,40.3986,1000,1751884512
71772703,-3.7018,40.3983,1000,1751884522
74069001,-3.7867,40.2974,1000,1751851056
248613653,-3.8131,40.1713,1000,1751869066
73534585,-3.7821,40.2286,1000,1751869338
72260109,-3.7452,40.2807,1000,1751869601
72680469,-3.7358,40.3168,1000,1751869730
73882133,-3.7292,40.3246,1000,1751869776
71817495,-3.7257,40.3305,1000,1751869819
73224717,-3.5313,40.4075,1000,1751870482
71734035,-3.5158,40.4378,1000,1751871093
73832980,-3.5102,40.4284,1000,1751871854
73784589,-3.4131,40.5204,1265,1751965682
73252617,-3.3264,40.5291,1000,1751872820
71894026,-3.2925,40.5636,1000,1751872914
72988169,-3.6773,40.3356,1000,1751875867
73451009,-3.5348,40.4511,1000,1751879131
72589058,-3.3757,40.4994,1000,1751884020
72456455,-3.6897,40.2334,1000,1751884877
74040840,-3.7246,40.3292,1000,1751887363
72101549,-3.773,40.2474,1000,1751898095
72584715,-3.4835,40.535,500,1759323365
71891210,-3.4757,40.5364,1473,1759323365
71891220,-3.4568,40.5342,1273,1759323365
73220638,-3.4588,40.5336,739,1759323365
73220618,-3.4388,40.5326,2161,1759323365
72485406,-3.4366,40.5336,1000,1751965681
71914506,-3.429,40.5306,1261,1759323365
73784599,-3.4072,40.5168,1000,1757131278
73784609,-3.4026,40.509,1000,1756958532
72104225,-3.4027,40.5095,1000,1751965682
72104215,-3.4002,40.506,1000,1751965682
73062942,-3.4043,40.5116,1285,1759323365
71821066,-3.3979,40.5011,742,1759323364
71821076,-3.3964,40.4953,749,1759323364
71821078,-3.3941,40.494,1000,1759129202
72390668,-3.3871,40.4915,1000,1751937269
72214028,-3.3889,40.4911,1000,1751965682
72257302,-3.3702,40.5021,1000,1751965682
71811340,-3.3607,40.5052,1000,1751965682
71808023,-3.351,40.5045,1000,1752903170
71822881,-3.3413,40.5013,1000,1759809167
71822861,-3.3357,40.5016,1000,1756353541
71798294,-3.329,40.5039,1000,1752298515
72224266,-3.3356,40.4991,500,1759323364
72224276,-3.3392,40.495,1000,1759323364
71861780,-3.3461,40.4896,1000,1759323364
71911700,-3.3441,40.4901,657,1759323364
71911702,-3.3415,40.4916,633,1759323364
71822871,-3.3442,40.4851,1000,1751965683
71732759,-3.3437,40.4864,1000,1751965683
72224286,-3.3417,40.5009,1016,1759809165
73222164,-3.3571,40.505,1044,1759323364
71821079,-3.3908,40.4926,1000,1751965683
71821068,-3.3994,40.5041,1019,1759129202
72104222,-3.4042,40.5117,1000,1759323365
73062932,-3.4108,40.5198,873,1759323365
73062922,-3.414,40.5224,1000,1759323365
71832077,-3.4292,40.5284,1645,1759323362
71891230,-3.4724,40.5388,1000,1759323365
71891231,-3.4664,40.5268,1687,1759323361
72186900,-3.7308,40.372,1000,1751979423
72966413,-3.7075,40.4038,1000,1740818307
71864846,-3.7075,40.4035,1000,1740819227
72615683,-3.3669,40.504,1000,1751941090
73451010,-3.5356,40.4476,1000,1751944414
73253641,-3.7564,40.268,1000,1751949354
73020536,-3.4309,40.2687,1000,1751976615
72326422,-3.5804,40.395,1000,1751977577
72077847,-3.3814,40.4931,1000,1759323363
71836704,-3.5459,40.4104,1000,1751982605
73252709,-3.3093,40.5351,1000,1751983631
169997,-3.5693,40.4092,1000,1751984880
71982872,-3.6986,40.401,1085,1752866821
71982862,-3.7113,40.4024,1000,1752021078
72260385,-3.6713,40.3829,1000,1752211442
72260375,-3.6705,40.3819,1000,1752211442
72260374,-3.6702,40.382,1000,1752026889
72835331,-3.6711,40.3819,1000,1752054908
74008854,-3.6919,40.403,1000,1752088414
72023831,-3.5709,40.4001,1000,1752036859
72559277,-3.5944,40.6941,1000,1752048084
73041684,-3.6782,40.3575,1000,1752048592
72001301,-3.4494,40.4307,1000,1752060963
72217109,-3.4587,40.4372,1000,1752067808
71811617,-3.459,40.444,1000,1752068789
71886094,-3.7062,40.4188,1000,1753273501
71934999,-3.7054,40.4197,1000,1760729461
74005269,-3.6719,40.3827,1000,1753710183
51804,-3.6712,40.3832,1000,1752122094
72459297,-3.6809,40.3963,1000,1752143233
72242966,-3.6836,40.3987,1000,1752143383
170006,-3.5574,40.4085,1000,1752088747
629278,-3.6936,40.2321,1000,1752089865
71794464,-3.7759,40.2376,1000,1752120495
73005089,-3.4558,40.4772,1000,1752120686
71724813,-3.6028,40.3717,1000,1752121658
71798295,-3.3213,40.5109,1000,1752122759
73943838,-3.6829,40.2133,615,1755706053
71925525,-3.5765,40.3929,1000,1752125137
71842081,-3.608,40.7726,1000,1752136455
72528909,-3.7192,40.3294,1000,1752149302
72584877,-3.6123,40.7757,1000,1752150859
72424364,-3.5859,40.3913,1000,1752153086
73534473,-3.7893,40.2097,1000,1752157606
71944970,-3.4783,40.4878,1000,1752326642
71944980,-3.4784,40.4828,886,1752326642
74072235,-3.5819,40.7633,1000,1752182561
72404993,-3.3426,40.5341,1000,1752225558
72869547,-3.8006,40.1843,1000,1752226567
71798561,-3.7665,40.2571,1000,1752226913
72229899,-3.54,40.3856,1000,1752228002
73763757,-3.5337,40.3685,1000,1752228017
71944990,-3.482,40.4767,1000,1752326642
72044042,-3.4814,40.4762,1000,1752326642
73784350,-3.5034,40.5082,1000,1752268636
71995658,-3.4845,40.4029,1000,1752277262
72326421,-3.5774,40.3948,1000,1752290646
71944814,-3.5029,40.4696,1000,1752384914
71863575,-3.6347,40.3522,1000,1752385838
71778837,-3.71,40.4043,1000,1754376962
23839,-3.6645,40.4073,1000,1759665902
73869057,-3.4105,40.5204,1000,1752477194
73869058,-3.4094,40.5118,1000,1752477310
73777940,-3.5125,40.3306,1000,1752481292
73280259,-3.7812,40.2433,1000,1752506248
250201107,-3.8795,40.1893,1000,1752507864
71853600,-3.705,40.4177,1000,1757010662
72018454,-3.4995,40.4375,1000,1752558374
72219681,-3.7854,40.2222,1000,1752560854
72638485,-3.4494,40.4305,1000,1752566301
74040839,-3.7259,40.3331,1000,1752580365
73226243,-3.5077,40.4557,1000,1752582692
72527639,-3.5019,40.4497,1000,1752585139
71982346,-3.7611,40.3857,1000,1752672045
73867009,-3.5467,40.3866,1000,1752659468
74048001,-3.3835,40.4959,1000,1752660490
71814176,-3.4137,40.4746,1000,1752669599
72076574,-3.7232,40.4053,1000,1752760445
73806099,-3.7052,40.3276,1000,1752744002
73762323,-3.3672,40.5034,1000,1752751509
73586441,-3.7547,40.2741,1000,1752752862
71923714,-3.4893,40.4424,1000,1752761887
73501460,-3.6898,40.299,1000,1752769562
71692908,-4.1137,40.6751,1000,1752769664
73782036,-3.7233,40.3417,1000,1752775367
73009194,-3.7101,40.4112,1000,1760729462
71901207,-3.6066,40.8697,1000,1752784042
72142359,-3.581,40.7132,1000,1752789529
71940875,-3.6513,40.5062,1000,1752790752
73534472,-3.7845,40.2242,1000,1752824700
73280386,-3.7706,40.2512,1000,1752824843
72187660,-3.7552,40.2704,1000,1752824997
72260108,-3.7452,40.2777,1000,1752825011
73253803,-3.7546,40.2758,1000,1752825094
73586603,-3.7551,40.2836,1000,1752825094
73023262,-3.7155,40.2738,1000,1752825374
72229921,-3.5639,40.3623,1000,1752825943
72229919,-3.5556,40.3698,1000,1752826005
73867131,-3.5556,40.371,1000,1752826011
71894535,-3.5258,40.3953,1000,1752826093
73582436,-3.4327,40.4691,1000,1752826795
74019459,-3.4137,40.4727,1000,1752826873
74019458,-3.3965,40.4853,1000,1752826954
71814166,-3.3946,40.4788,1000,1752827014
72390686,-3.4078,40.483,1000,1752827050
72567309,-3.4086,40.4774,1000,1752827135
74019440,-3.4057,40.4796,1000,1752827212
72615023,-3.4074,40.4823,1000,1752827320
73689515,-3.4063,40.4781,1000,1752827917
73689351,-3.4096,40.4762,1000,1752827959
71814164,-3.3926,40.4796,1000,1752828478
71805214,-3.3674,40.4682,1000,1752828677
74043906,-3.36,40.4626,1000,1752828677
74147337,-3.3706,40.4508,1000,1752828859
74147440,-3.3713,40.4508,1000,1752828916
74147336,-3.3687,40.4432,1000,1752828961
74147438,-3.3617,40.4451,1000,1752829033
74147449,-3.3687,40.4418,1000,1752829033
72190228,-3.3608,40.4402,1000,1752829135
74147448,-3.3616,40.4442,1000,1752829174
72190229,-3.3592,40.4436,1000,1752829275
74147335,-3.3612,40.4452,1000,1752829276
72190231,-3.3581,40.4433,1000,1752829406
73071277,-3.3418,40.4489,1000,1752829961
71805205,-3.3563,40.4591,1000,1752830122
74043912,-3.3588,40.4617,1000,1752830145
74044025,-3.3529,40.4565,1000,1752830161
72382497,-3.3701,40.4682,1000,1752830198
72567326,-3.4043,40.4732,1000,1752830485
73689466,-3.4104,40.4719,1000,1752830678
72567329,-3.4172,40.4717,1000,1752830722
72160276,-3.4071,40.4701,1000,1752831057
73790320,-3.4005,40.4736,1000,1752831076
73582444,-3.4223,40.4633,1000,1752831107
73710702,-3.4694,40.4663,1000,1752831443
72457061,-3.4563,40.4633,1000,1752831525
72456962,-3.4569,40.4624,1000,1752831601
73659905,-3.4572,40.4599,1000,1752831618
72528650,-3.4563,40.4526,1000,1752831789
71811595,-3.4553,40.4535,1000,1752831816
71811596,-3.4577,40.4519,1000,1752831831
630026,-3.4577,40.4543,1000,1752831983
630046,-3.4581,40.4554,1000,1752831990
72200815,-3.4673,40.4587,1000,1752832085
72843691,-3.4684,40.4508,1000,1752832117
71808288,-3.4723,40.4481,1000,1752832155
71923832,-3.4727,40.4429,1000,1752832237
72018455,-3.495,40.4397,1000,1752832494
72018453,-3.4942,40.44,1000,1752832524
73459569,-3.4845,40.4617,1000,1752833260
73710599,-3.4705,40.4662,1000,1752833433
72457072,-3.4605,40.4662,1000,1752833464
72457060,-3.4503,40.4664,1000,1752833492
72457063,-3.4558,40.4671,1000,1752833492
72551693,-3.4001,40.483,1000,1752833692
71798293,-3.3231,40.51,1000,1752833912
71698188,-3.7104,40.423,1000,1752938010
133377,-3.6811,40.3614,1000,1752906105
72424211,-3.5734,40.4004,1000,1752920926
72182795,-3.9911,40.7688,1000,1753028882
72988961,-3.8994,40.5172,1000,1753017126
141854,-3.7292,40.4481,1000,1753031224
73434220,-3.7858,40.2211,1000,1753042902
71912990,-3.8868,40.2057,1000,1753048260
71995656,-3.5805,40.7136,1000,1753060025
71920930,-3.7093,40.4061,1000,1753269482
72031500,-3.7081,40.414,1000,1760729462
71787296,-3.7075,40.4134,1000,1753272421
71934989,-3.7056,40.42,1000,1753253294
72260384,-3.671,40.3865,1000,1753294805
72680456,-3.7371,40.313,1000,1753250575
72610404,-3.4835,40.4032,1000,1753273675
5208342,-3.6718,40.3963,1000,1753355405
73534576,-3.7896,40.2085,1000,1753357260
71882509,-3.7219,40.3549,1000,1756753141
72445207,-3.8063,40.1857,1000,1753417636
71792742,-3.6204,40.1662,1000,1753426506
73941611,-3.6409,40.9553,1000,1759563002
175195,-3.6003,40.5551,1000,1753441626
37980,-3.6949,40.3731,1000,1753442744
73762305,-3.3704,40.5027,1000,1753447902
71872799,-3.7112,40.4019,1000,1753449451
72104212,-3.3999,40.5053,1000,1759323362
71807754,-3.3861,40.4915,1000,1759323363
71822859,-3.3341,40.5015,1000,1759323364
71732757,-3.3446,40.4861,1000,1753495892
71732756,-3.3461,40.4851,1000,1753518363
71805972,-3.3456,40.4839,1000,1753518363
71861790,-3.3474,40.4868,1000,1753518363
71822869,-3.3389,40.4967,1000,1759129201
72240662,-3.4533,40.5338,1000,1759129202
98395,-3.7104,40.4043,1000,1753494723
72225035,-3.481,40.4652,1000,1753564443
72210463,-3.4656,40.4668,1000,1755921473
71842061,-3.593,40.7581,1000,1753491241
71716887,-3.5915,40.4385,1000,1753508863
72443937,-3.8194,40.3569,1000,1753509983
199706369,-3.5788,40.5815,1000,1753510548
72484866,-4.0017,40.5799,1000,1753617235
73917099,-4.0017,40.5799,1000,1753617235
72975117,-3.8593,40.3176,500,1754173357
72972931,-3.5927,40.0385,1000,1753762830
71948564,-3.679,40.3803,1000,1753710183
71770135,-3.679,40.3802,1000,1753710183
72270612,-3.5999,40.3709,1000,1753605933
73434285,-3.7881,40.2187,1000,1753607051
73227527,-3.7973,40.1949,1000,1753670708
71803422,-3.735,40.3159,1000,1753671334
74040852,-3.7245,40.3297,1000,1753671471
72988162,-3.6649,40.3371,1000,1753671674
73216286,-3.5635,40.4081,1000,1753672130
72015127,-3.5497,40.4104,1000,1753672297
72397079,-3.5038,40.4312,1000,1753672383
71944877,-3.5182,40.4349,1000,1753672497
72510729,-3.4948,40.4619,1000,1753672602
72527627,-3.5063,40.4567,1000,1753672613
73226370,-3.4975,40.4604,1000,1753672635
72456961,-3.45,40.4664,1000,1753673014
72077855,-3.386,40.4942,1000,1753673068
72257303,-3.3733,40.5005,1000,1753673122
72605719,-3.6101,40.365,1000,1753713416
72400385,-3.5874,40.4296,1000,1760941275
71864864,-3.7104,40.3954,1000,1756582024
71929121,-3.6869,40.3282,1000,1753769164
72424363,-3.5637,40.4044,1000,1753788341
71988396,-3.5443,40.4094,1000,1754020638
72477964,-3.7069,40.3273,1000,1754020647
974171,-3.5034,40.4257,1000,1753873437
71879949,-3.2872,40.5332,1000,1753952195
71894048,-3.3092,40.5454,1000,1753953317
71894049,-3.3046,40.552,1000,1753999453
72536493,-3.7771,40.2389,1000,1754028021
71847693,-3.645,40.3203,1000,1754028412
72226155,-3.3232,40.2109,1000,1754049205
71974669,-3.3504,40.2461,1000,1754049451
73020522,-3.4314,40.2689,1000,1754049636
72358915,-3.4926,40.3096,1000,1754049863
73049857,-3.7585,40.8127,1000,1754063431
73782028,-3.9141,40.2724,1000,1753619268
72166433,-3.9136,40.2732,1000,1754173322
73782293,-3.9093,40.2754,1000,1754173322
72113941,-3.9073,40.2803,1000,1754173322
72113931,-3.9098,40.289,1000,1754173322
73827871,-3.9104,40.2961,1000,1754173322
73827861,-3.9121,40.2949,1000,1753626522
73827872,-3.9073,40.301,1000,1754173322
72600606,-3.9008,40.3067,1000,1760413890
72600596,-3.8858,40.3108,1000,1754173322
72025630,-3.8859,40.3133,1000,1753626750
71952926,-3.8755,40.306,1000,1754173322
71952916,-3.8712,40.305,1000,1754173322
71952918,-3.867,40.3045,1000,1754173322
72426528,-3.8621,40.3063,1000,1754173322
72426516,-3.8546,40.3095,1000,1754173322
71794965,-3.8562,40.3162,1000,1754173322
73636938,-3.6326,40.0176,1000,1754092506
73797151,-3.6784,40.4326,1000,1754138022
73797131,-3.6766,40.4328,1000,1754235962
73797133,-3.6766,40.4328,1000,1754235962
73797143,-3.6766,40.4328,1000,1754235962
73797130,-3.6765,40.4329,1000,1754142495
71790356,-3.6082,40.9063,1000,1754194579
72149022,-3.7339,40.2776,1000,1754287873
73374891,-3.6834,40.2839,1000,1754288228
72214049,-3.3846,40.4872,1000,1754464890
71848714,-3.7049,40.4295,1000,1754562374
73743894,-3.7129,40.4303,1000,1754562374
72315916,-3.7146,40.4295,1000,1754562374
72059914,-3.5833,41.1398,1000,1754520730
71951905,-3.6074,40.9039,1000,1754521844
73349139,-3.6032,40.552,1000,1754591766
72229901,-3.5424,40.3858,1000,1754641228
73867129,-3.5394,40.3824,1000,1754641258
72551703,-3.3917,40.4779,1000,1754642946
73222403,-3.8568,40.3519,1000,1754643250
73483180,-3.5116,40.4283,1000,1754644418
72843631,-3.4639,40.4446,1000,1754645112
72638637,-3.4559,40.4367,1000,1754645261
72217098,-3.4751,40.4487,1000,1754645642
71793695,-3.4831,40.4563,1000,1755874801
73582357,-3.4257,40.4618,1000,1754646706
72329223,-3.4565,40.2974,1000,1754654879
72610478,-3.5136,40.413,1000,1754655630
141659,-3.5779,40.463,1000,1754659492
73483130,-3.5137,40.4589,1000,1754661937
71944815,-3.5086,40.4494,1000,1754661957
73192875,-3.582,40.4582,1000,1754662748
73093547,-3.5773,40.4553,1000,1754662773
73349193,-3.6029,40.5551,1000,1754666562
72866568,-3.574,40.609,1000,1754666838
72559275,-3.5853,40.7044,1000,1754667357
72559210,-3.5819,40.7092,1000,1754667370
74072072,-3.5698,40.7332,1000,1754667499
74072170,-3.579,40.748,1112,1759562944
72008205,-3.6041,40.8959,1000,1754668495
72972363,-3.6096,41.0618,1000,1754669321
71842049,-3.5865,41.1184,1000,1754669593
74021635,-3.6128,40.6751,1000,1754674486
73636939,-3.6484,40.0235,1000,1754688373
71960340,-3.5142,40.5267,1000,1754729025
71819531,-3.6145,40.3377,1000,1754730145
71920673,-3.642,40.9885,1000,1754755928
72615790,-3.3665,40.5039,1000,1754884830
6117919,-3.6114,40.3618,1000,1754898491
52502,-3.7212,40.3681,1000,1754949343
72510832,-3.4948,40.4618,1000,1754964012
73204489,-3.5263,40.3313,1000,1755000720
65824,-3.6021,40.3712,1000,1755011982
73121539,-3.9468,40.298,1000,1755094040
74124801,-3.3241,40.5107,1000,1755234762
74224393,-3.6,40.6541,1000,1755245080
71995758,-3.5766,40.7214,1000,1755560211
71717639,-3.6032,40.6893,1000,1755586752
72533611,-3.5848,41.1236,1000,1759563003
71944834,-3.5126,40.4555,1000,1755602006
73586544,-3.7535,40.2728,1000,1755609821
56412,-3.5923,40.4876,1000,1755617174
72621588,-3.686,40.3835,1000,1755705902
72445982,-3.6927,40.3791,1000,1755705902
72046858,-3.6941,40.3769,1000,1755705902
71756308,-3.6934,40.3591,1000,1755705902
71763742,-3.6932,40.3556,1000,1755705902
71875850,-3.6931,40.3526,1000,1755705902
71875860,-3.6929,40.3442,1080,1755705902
